88
89.6131
98.9408
106.335
102.842
97.8618
94.2817
90.5412
93.8789
97.5685
98.1044
98.9562
97.8129
99.7534
107.429
104.474
104.172
103.518
107.211
112.475
112.01
122.438
113.683
112.716
114.908
113.91
115.05
121.877
126.491
128.157
128.685
133.414
129.391
135.412
139.441
139.131
132.639
134.07
136.509
133.333
135.944
135.807
136.911
133.823
138.037
139.153
138.155
137.539
135.092
129.078
125.843
124.264
126.105
124.416
124.569
126.533
128.224
128.342
128.139
122.3
120.524
118.877
115.333
115.608
110.214
111.865
112.269
110.819
111.249
109.069
102.323
106.167
103.84
101.064
96.1909
95.4886
93.503
90.1881
83.9742
85.2682
87.5588
81.79
85.1532
80.8826
85.4195
88.0427
91.9009
93.7848
95.6896
97.3444
89.1141
84.9798
86.1339
90.2832
93.1336
89.1026
87.7718
88.2226
84.2555
82.4188
82.4971
82.6198
82.9979
79.9069
78.1958
80.3888
82.5155
80.6745
80.8486
81.7237
84.861
89.2499
97.4838
106.702
107.249
110.798
115.541
111.584
115.049
121.159
115.431
118.39
124.113
130.163
139.933
140.219
135.201
124.793
122.692
129.135
126.426
126.59
125.215
132.086
133.76
137.97
133.867
130.526
126.57
125.391
130.52
124.567
124.517
129.349
134.626
130.547
138.476
135.6
132.078
137.634
138.001
135.708
135.316
135.151
133.783
131.322
123.215
118.78
108.974
104.142
105.412
105.648
109.201
107.024
109.083
106.872
108.845
107.853
106.52
110.801
109.395
117.092
121.424
120.111
115.033
117.15
118.488
117.82
119.412
127.895
128.011
123.268
119.602
123.548
123.098
134.004
129.213
127.188
131.707
128.04
121.363
120.822
119.762
125.935
120.511
128.687
119.795
121.74
125.31
122.344
121.83
120.04
116.267
117.571
115.484
111.901
108.199
110.584
113.185
108.33
109.439
104.91
101.46
100.737
102.908
110.624
112.198
113.451
114.732
115.852
115.721
113.309
115.469
119.201
117.174
116.575
124.497
119.591
117.787
119.965
122.747
121.658
112.468
111.379
115.665
116.674
121.416
123.386
128.796
131.32
131.244
130.576
131.189
122.967
124.119
124.261
124.276
119.854
120.204
117.163
116.307
115.621
119.429
117.784
120.068
121.223
123.601
124.167
121.266
126.591
135.194
135.677
136.417
145.974
149.667
150.024
154.747
157.167
161.201
157.993
153.724
